Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
joy-top-new-collection,Joy Top,"<p>Finally, a supportive convertible bandeau. Check out this three-way! Over the shoulder, criss cross, or classic strapless. You call the shots! Super supportive with hidden underwire. Adjustable tie back and exquisite hand braided sides finished with our iconic triangle hardware. We designed this from our favorite pushup bra to bring out your best assets.</p>
<ul>
<li>Underwire for ultimate support</li>
<li>Removable over the shoulder straps</li>
<li>Adjustable back tying detail fits sizes 32 – 38</li>
<li>Smooth molded cups</li>
<li>Beautiful hand braided sides</li>
</ul>
<p><strong>See our Stylized<span> </span></strong><strong><a href=""https://www.swiminista.com/pages/fit-guide"">Fit Guide</a></strong><strong>. Find your perfect fit.</strong></p>
<p>Questions?<span> </span><a href=""https://calendly.com/swiminista/15min"">Schedule a Zoom</a><span> </span>for your Fit!<br></p>
<p><strong>Style:</strong><span> </span>Bandeau three-way top</p>
<p><strong>Sizes:</strong><span> </span>Available in XS - XL</p>
<p><strong>Colors:</strong><span> </span></p>
<ul>
<li>Black shown with Fabulous bottom</li>
</ul>",SWIMINISTA,,SWIMWEAR,"ADJUSTABLE, BEACH, BEST SELLER, BIKINI, BLACK, BRA, cheerful, CLASSY, COVERGE, FLATTERING, HALTER, HOLIDAY, L, M, ONE PEICE, ONE PIECE, ONEPEICE, POOL, REMOVEABLE PADS, S, SEXY, spo-default, spo-disabled, strapless, SUPPORTIVE, XL, XS",true,Color,Black,Size,XS,,,WSMT016BK,226.796185,shopify,deny,manual,115.00,,true,true,'49115206,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0208.jpg?v=1684360409,1,,false,,This one piece has been making waves for a reason - 3 of them in fact. Sexy. Support. Movement. The Cheerful One piece is the epitome of chic with a tastefully low-cut V and just a little bit of cheek. Featuring our custom Power mesh lining this swimsuit is designed to give you lift and support in all the right places. Personalize your fit with adjustable ties in the front and the back. Cheerful is set to become one of your wardrobe staples in or out of the pool.,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0208.jpg?v=1684360409,lb,,,true,true,,,active
joy-top-new-collection,,,,,,,,,Black,,S,,,WSMT016BK,226.796185,shopify,deny,manual,115.00,,true,true,'49147974,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0210.jpg?v=1684360409,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0210.jpg?v=1684360409,lb,,,,,,,
joy-top-new-collection,,,,,,,,,Black,,M,,,WSMT016BK,226.796185,shopify,deny,manual,115.00,,true,true,'49180742,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0212.jpg?v=1684360409,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0212.jpg?v=1684360409,lb,,,,,,,
joy-top-new-collection,,,,,,,,,Black,,L,,,WSMT016TBK,226.796185,shopify,deny,manual,115.00,,true,true,'49213510,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0208.jpg?v=1684360409,lb,,,,,,,
joy-top-new-collection,,,,,,,,,Black,,XL,,,WSMT016BK,226.796185,shopify,deny,manual,115.00,,true,true,'49246278,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0208.jpg?v=1684360409,lb,,,,,,,
magnificent-kimono,Magnificent Kimono,"<p style=""font-size: 16px;"">The Magnificent Kimono is so lightweight, it’s like wearing nothing at all. We’ve modified the classic kimono draping sleeve for a more tapered silhouette, made for real life without sacrificing the dramatic appeal. It’s long in length, so this luxurious stunner will hit the floor or skim your ankles, depending on your height.</p>
<ul style=""font-size: 16px;"">
<li>Ties at the waist or can be worn open</li>
<li>Custom gold triangle hardware</li>
<li>Side pockets</li>
<li>Beautifully channeled spaghetti strap</li>
<li>Feather soft</li>
</ul>",SWIMINISTA,,SWIMWEAR,"2022, BLACK BUTTERFLY PARADE, JARDIN EXOCHIC, spo-default, spo-disabled, spo-notify-me-disabled",true,Color,White Butterfly Parade,Size,One Size,,,WR23144RBW,0.0,shopify,deny,manual,125.00,,true,true,'810107445129,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/221.jpg?v=1686161563,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/884.jpg?v=1686161597,lb,,,true,true,,,active
magnificent-kimono,,,,,,,,,Black,,One Size,,,WR23144RBK,0.0,shopify,deny,manual,125.00,,true,true,'810107445143,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/210.jpg?v=1686161563,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1187.jpg?v=1686161563,lb,,,,,,,
magnificent-kimono,,,,,,,,,White Hot,,One Size,,,WR23144RWH,0.0,shopify,continue,manual,125.00,,true,true,'810107445198,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/388.jpg?v=1686161563,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1668.jpg?v=1686161563,lb,,,,,,,
magnificent-kimono,,,,,,,,,Tiger Palm,,One Size,,,WR23144RTP,0.0,shopify,deny,manual,125.00,,true,true,'810107445167,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1187.jpg?v=1686161563,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/657.jpg?v=1686161563,lb,,,,,,,
magnificent-kimono,,,,,,,,,Exotic Orange,,One Size,,,WR23144RNG,0.0,shopify,deny,manual,125.00,,true,true,'810107445181,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0258.jpg?v=1686161563,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1175.jpg?v=1686161563,lb,,,,,,,
magnificent-kimono,,,,,,,,,Zinnia,,One Size,,,WR23144RZN,0.0,shopify,deny,manual,125.00,,true,true,'810107445198,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0260.jpg?v=1686161563,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/367.jpg?v=1686161563,lb,,,,,,,
magnificent-kimono,,,,,,,,,Night Jungle,,One Size,,,WR23144RJN,0.0,shopify,deny,manual,125.00,,true,true,'810107445150,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/443.jpg?v=1686161563,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/443.jpg?v=1686161563,lb,,,,,,,
magnificent-kimono,,,,,,,,,Canopy,,One Size,,,WR23144RCP,0.0,shopify,deny,manual,125.00,,true,true,'810107445174,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/461.jpg?v=1686161563,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/221.jpg?v=1686161563,lb,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1275.jpg?v=1686161563,9,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1723.jpg?v=1686161563,10,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1175.jpg?v=1686161563,11,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1183.jpg?v=1686161563,12,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/646.jpg?v=1686161563,13,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/655.jpg?v=1686161563,14,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/657.jpg?v=1686161563,15,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/808.jpg?v=1686161563,16,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/813.jpg?v=1686161563,17,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1534.jpg?v=1686161563,18,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1668.jpg?v=1686161563,19,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/367.jpg?v=1686161563,20,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/375.jpg?v=1686161563,21,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/884.jpg?v=1686161597,22,,,,,,,,,,,,,,,,,,,,,,,,
magnificent-kimono,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/895.jpg?v=1686161597,23,,,,,,,,,,,,,,,,,,,,,,,,
cheer-top,Cheer Top,"<div>
<div>
<p>Our Cheer Top is the perfect choice for those who want a flattering fit without sacrificing support. This top features a center front triangle detail with <strong>gold finish</strong>, and <strong>adjustable</strong> back detail to ensure a personalized fit. Plus, it comes with <strong>removable cups</strong> for added convenience and comfort. Enjoy the halter top look without any neck strain.</p>
</div>
<p><strong>See our Stylized <a href=""https://www.swiminista.com/pages/fit-guide"">Fit Guide</a>. Find your perfect fit.</strong></p>
<p>Questions? <a href=""https://calendly.com/swiminista/15min"">Schedule a Zoom</a> for your Fit!<br></p>
<p><span>Featured models are wearing a Size Small. </span></p>
<p><br></p>
<p><br></p>
</div>
<br>",SWIMINISTA,,SWIMWEAR,"2022, 3 WAY, ADJUSTABLE, BEACH, BIKINI, BLACK, BOTTOM, CLEAVAGE, CONVERTIBLE, Cortina, COVERAGE, D CUP, FLATTERING, HALTER, HOLIDAY, L, LARGE CUP SIZES, LARGE CUPS, M, NUDE, PERFECT FIT, PLUNGE, PRINTED, S, SEXY, spo-default, spo-disabled, SUPPORTIVE, VERSATILE, XL, XS",true,Color,Leopard,Size,XS,,,WS23125TLE,0.0,shopify,deny,manual,92.00,,true,true,'810107440490,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058.jpg?v=1686171357,1,,false,,"Our best-selling onepiece is re-imagined into this perfect bikini separate. The Cheer Top features the same sash rouching as the Cheerful, and tasteful plunging neckline. Personalize your fit with our signature adjustable tie-back design.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381.jpg?v=1686171357,lb,,,true,true,,,active
cheer-top,,,,,,,,,Leopard,,S,,,WS23125TLE,0.0,shopify,deny,manual,92.00,,true,true,'810107440506,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290.jpg?v=1686171357,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_2d3f6263-0e68-4b41-bbb5-346d1b6910a5.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Leopard,,M,,,WS23125TLE,0.0,shopify,deny,manual,92.00,,true,true,'810107440513,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251.jpg?v=1686171357,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_acae5a33-8080-4dac-9c89-5a8920c457c7.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Leopard,,L,,,WS23125TLE,0.0,shopify,deny,manual,92.00,,true,true,'810107440520,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0254.jpg?v=1686171357,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_33d279c1-8468-48a6-af48-0899058eb733.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Leopard,,XL,,,WS23125TLE,0.0,shopify,deny,manual,92.00,,true,true,'810107441404,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0255.jpg?v=1686171357,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_4c8b3914-73d8-46e8-bb24-032afbf0ccfa.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Black,,XS,,,WS23125TBK,0.0,shopify,deny,manual,92.00,,true,true,'810107441367,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381.jpg?v=1686171357,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Black,,S,,,WS23125TBK,0.0,shopify,deny,manual,92.00,,true,true,'810107441374,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_2d3f6263-0e68-4b41-bbb5-346d1b6910a5.jpg?v=1686171357,7,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Black,,M,,,WS23125TBK,0.0,shopify,deny,manual,92.00,,true,true,'810107441381,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_acae5a33-8080-4dac-9c89-5a8920c457c7.jpg?v=1686171357,8,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Black,,L,,,WS23125TBK,0.0,shopify,deny,manual,92.00,,true,true,'810107441398,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_33d279c1-8468-48a6-af48-0899058eb733.jpg?v=1686171357,9,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Black,,XL,,,WS23125TBK,0.0,shopify,deny,manual,92.00,,true,true,'810107441404,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_4c8b3914-73d8-46e8-bb24-032afbf0ccfa.jpg?v=1686171357,10,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Pink Gingham,,XS,,,WS23125TGN,0.0,shopify,deny,manual,92.00,,true,true,'810107444078,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0065.jpg?v=1684366407,11,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Pink Gingham,,S,,,WS23125TGN,0.0,shopify,deny,manual,92.00,,true,true,'810107444085,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058_d8ee4765-dc15-412e-b7ad-1c15410a0975.jpg?v=1684366407,12,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0065.jpg?v=1684366407,lb,,,,,,,
cheer-top,,,,,,,,,Pink Gingham,,M,,,WS23125TGN,0.0,shopify,deny,manual,92.00,,true,true,'810107444085,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0065_fe308561-dfc1-43cf-9a8d-832f1bff2daf.jpg?v=1684366407,13,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058_d8ee4765-dc15-412e-b7ad-1c15410a0975.jpg?v=1684366407,lb,,,,,,,
cheer-top,,,,,,,,,Pink Gingham,,L,,,WS23125TGN,0.0,shopify,deny,manual,92.00,,true,true,'810107444108,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058_371e4a00-3ab6-47ae-a054-789bf7b1636b.jpg?v=1684366407,14,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0065_fe308561-dfc1-43cf-9a8d-832f1bff2daf.jpg?v=1684366407,lb,,,,,,,
cheer-top,,,,,,,,,Pink Gingham,,XL,,,WS23125TGN,0.0,shopify,deny,manual,92.00,,true,true,'810107444115,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_9127a6ce-f4aa-426e-a7d5-92e8ae8acd40.jpg?v=1684366407,15,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0058_371e4a00-3ab6-47ae-a054-789bf7b1636b.jpg?v=1684366407,lb,,,,,,,
cheer-top,,,,,,,,,White Butterfly Parade,,XS,,,WS23125TBW,0.0,shopify,deny,manual,92.00,,true,true,'810107444122,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_69a23bbb-8995-4f52-b00c-3136edfa238f.jpg?v=1684366407,16,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_9127a6ce-f4aa-426e-a7d5-92e8ae8acd40.jpg?v=1684366407,lb,,,,,,,
cheer-top,,,,,,,,,White Butterfly Parade,,S,,,WS23125TBW,0.0,shopify,deny,manual,92.00,,true,true,'810107444139,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_d0304b66-a65f-411c-a992-e298f1dda761.jpg?v=1684366407,17,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_69a23bbb-8995-4f52-b00c-3136edfa238f.jpg?v=1684366407,lb,,,,,,,
cheer-top,,,,,,,,,White Butterfly Parade,,M,,,WS23125TBW,0.0,shopify,deny,manual,92.00,,true,true,'810107444146,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_9d138053-ca20-4f62-93f4-a3a206b0d9b7.jpg?v=1684366407,18,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_d0304b66-a65f-411c-a992-e298f1dda761.jpg?v=1684366407,lb,,,,,,,
cheer-top,,,,,,,,,White Butterfly Parade,,L,,,WS23125TBW,0.0,shopify,deny,manual,92.00,,true,true,'810107444153,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_b98d0cba-7578-423a-9b8c-58e2e1768805.jpg?v=1684366407,19,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_9d138053-ca20-4f62-93f4-a3a206b0d9b7.jpg?v=1684366407,lb,,,,,,,
cheer-top,,,,,,,,,White Butterfly Parade,,XL,,,WS23125TBW,0.0,shopify,deny,manual,92.00,,true,true,'810107444160,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0291.jpg?v=1682106351,20,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0133_b98d0cba-7578-423a-9b8c-58e2e1768805.jpg?v=1684366407,lb,,,,,,,
cheer-top,,,,,,,,,Zinnia,,XS,,,WS23125TZN,0.0,shopify,deny,manual,92.00,,true,true,'810107444221,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0293.jpg?v=1682106351,21,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1108.jpg?v=1687800292,lb,,,,,,,
cheer-top,,,,,,,,,Zinnia,,S,,,WS23125TZN,0.0,shopify,deny,manual,92.00,,true,true,'810107444238,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0448.jpg?v=1682438233,22,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1108.jpg?v=1687800292,lb,,,,,,,
cheer-top,,,,,,,,,Zinnia,,M,,,WS23125TZN,0.0,shopify,deny,manual,92.00,,true,true,'810107444245,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0449.jpg?v=1682438234,23,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1106.jpg?v=1687800299,lb,,,,,,,
cheer-top,,,,,,,,,Zinnia,,L,,,WS23125TZN,0.0,shopify,deny,manual,92.00,,true,true,'810107444122,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/UntitledSession0452.jpg?v=1682438234,24,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1106.jpg?v=1687800299,lb,,,,,,,
cheer-top,,,,,,,,,Zinnia,,XL,,,WS23125TZN,0.0,shopify,deny,manual,92.00,,true,true,'810107444214,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1108.jpg?v=1687800292,25,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1106.jpg?v=1687800299,lb,,,,,,,
cheer-top,,,,,,,,,Tiger Palm,,XS,,,WS23125TTP,0.0,shopify,deny,manual,92.00,,true,true,'810107444177,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1106.jpg?v=1687800299,26,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Tiger Palm,,S,,,WS23125TTP,0.0,shopify,deny,manual,92.00,,true,true,'810107444184,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1028.jpg?v=1687800311,27,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Tiger Palm,,M,,,WS23125TTP,0.0,shopify,deny,manual,92.00,,true,true,'810107444191,https://cdn.shopify.com/s/files/1/0150/5306/2192/files/1111.jpg?v=1687800320,28,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Tiger Palm,,L,,,WS23125TTP,0.0,shopify,deny,manual,92.00,,true,true,'810107444207,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290.jpg?v=1686171357,lb,,,,,,,
cheer-top,,,,,,,,,Tiger Palm,,XL,,,WS23125TTP,0.0,shopify,deny,manual,92.00,,true,true,'810107444214,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0290.jpg?v=1686171357,lb,,,,,,,
wise-bottom-leopard-print,Wise Bottom,"<p style=""font-size: 16px;"">Our Wise bottom fits like no other! If you’re in between sizes or when your weight fluctuates, you’ll always have the right fit with our adjustable strap design. We added the always-flattering full ruched back to the medium bottom coverage, giving the illusion of shape and lift. Such a Wise decision!</p>
<ul style=""font-size: 16px;"">
<li>Fully adjustable sides</li>
<li>Great for when you are in between sizes</li>
<li>Fully ruched back</li>
<li>Medium coverage</li>
</ul>",SWIMINISTA,,SWIMWEAR,"2022, LEOPARD, spo-default, spo-disabled, spo-notify-me-disabled",true,Color,White Hot,Size,XS,,,WS221386BWH,0.0,,deny,manual,99.00,,true,true,'810107444575,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0244_c238c80c-836f-49da-bafa-28fb163fdab5.jpg?v=1689764883,1,,false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241_fc56b7b3-593b-4a13-8bc4-246063f8ef78.jpg?v=1689764883,lb,,,true,true,,,active
wise-bottom-leopard-print,,,,,,,,,White Hot,,S,,,WS221386BWH,0.0,shopify,deny,manual,99.00,,true,true,'810107444382,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_31228bd4-9cc3-49bd-8096-8c547e00c7ee.jpg?v=1689764883,2,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241_fc56b7b3-593b-4a13-8bc4-246063f8ef78.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,White Hot,,M,,,WS221386BWH,0.0,shopify,deny,manual,99.00,,true,true,'810107444399,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0065_ae395e93-cad9-498c-b150-68e1accce965.jpg?v=1689764883,3,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241_fc56b7b3-593b-4a13-8bc4-246063f8ef78.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,White Hot,,L,,,WS221386BWH,0.0,shopify,deny,manual,99.00,,true,true,'810107444405,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0136_dd60a8fe-d15a-460c-b442-b5892e90e8d3.jpg?v=1689764883,4,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241_fc56b7b3-593b-4a13-8bc4-246063f8ef78.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,White Hot,,XL,,,WS221386BWH,0.0,shopify,deny,manual,99.00,,true,true,'810107444412,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0251_64c3b6c1-a5eb-467c-a242-deb792aef15c.jpg?v=1689764883,5,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0241_fc56b7b3-593b-4a13-8bc4-246063f8ef78.jpg?v=1689764883,lb,,,,,,,
wise-bottom-leopard-print,,,,,,,,,Leopard,,XS,,,WS22136BLE,0.0,shopify,deny,manual,99.00,,true,true,'81010744222,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0254_1e3aeb39-845d-4d62-9423-52173bb46fcf.jpg?v=1689764883,6,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0150/5306/2192/products/UntitledSession0381_31228bd4-9cc3-49bd-8096-8c547e00c7ee.jpg?v=1689764883,lb,,,,,,,
